date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-05-25,100.6,80.74,29.61,29.73,29.45,9.56,7.11,11.92,233.4,21.01,18.58,100.53,100600.0,100530.0
2021-05-26,100.58,81.99,29.7,30.0,29.46,7.82,6.02,9.93,232.4,21.46,24.45,100.51,100580.0,100510.0
2021-05-27,100.64,82.95,29.5,29.78,29.26,4.96,4.1,6.45,230.5,21.44,21.17,100.58,100640.0,100580.0
2021-05-28,100.77,83.9,28.97,29.14,28.72,1.08,2.84,3.24,200.8,21.0,14.11,100.71,100770.0,100710.0
2021-05-29,100.83,78.66,28.51,28.84,28.17,1.26,1.94,2.66,213.1,19.14,14.29,100.76,100830.0,100760.0
2021-05-30,100.75,77.67,28.27,28.44,28.03,0.22,1.79,1.82,187.0,18.65,2.31,100.68,100750.0,100680.0
2021-05-31,100.65,78.75,28.61,28.81,28.35,1.6,1.83,2.48,221.1,19.31,1.14,100.58,100650.0,100580.0
2021-06-01,100.72,76.2,29.07,29.52,28.49,1.33,1.59,2.09,219.9,19.17,0.15,100.65,100720.0,100650.0
2021-06-02,100.75,75.15,29.34,29.8,28.65,0.35,1.6,1.78,192.2,19.2,0.05,100.68,100750.0,100680.0
2021-06-03,100.86,72.6,29.92,30.35,29.32,-0.33,2.09,2.18,171.0,19.15,0.12,100.79,100860.0,100790.0
2021-06-04,100.9,74.34,30.03,30.53,29.51,0.5,2.61,2.68,190.9,19.74,0.42,100.84,100900.0,100840.0
2021-06-05,100.94,82.98,28.7,29.39,28.34,2.32,2.95,3.8,218.2,20.42,21.67,100.88,100940.0,100880.0
2021-06-06,100.91,77.9,29.3,29.9,28.69,3.83,2.44,4.6,237.5,19.81,5.16,100.84,100910.0,100840.0
2021-06-07,100.84,83.16,28.92,29.55,28.55,5.23,5.62,7.85,222.9,20.74,33.75,100.77,100840.0,100770.0
2021-06-08,100.77,84.85,28.88,28.95,28.8,7.38,3.59,8.25,244.1,21.13,19.89,100.7,100770.0,100700.0
2021-06-09,100.72,83.63,28.49,28.72,28.36,8.69,1.92,8.97,257.6,20.36,3.42,100.65,100720.0,100650.0
2021-06-10,100.63,81.69,29.13,29.55,28.42,7.51,4.9,9.07,236.9,20.67,12.0,100.57,100630.0,100570.0
2021-06-11,100.58,81.61,29.59,29.79,29.36,8.33,5.46,9.96,236.8,21.22,18.41,100.51,100580.0,100510.0
